mmsi,name,class,source
209510000,MSC AURELIA,,db_ships
209513000,JAUME II,,db_ships
209525000,AALBORG WHITE       ,,db_ships
209527000,BEACHWAY            ,,db_ships
209530000,AMISIA,,db_ships
209531000,HARUN,,db_ships
209535000,NORDEN              ,,db_ships
209543000,THETIS D            ,,db_ships
209575000,CONTSHIP PAX,,db_ships
209577000,BRAHMS              ,,db_ships
209583000,SEAWAY VENTUS,,db_ships
209596000,CAPE BREEZE         ,,db_ships
209610000,STOC BALTIC,,db_ships
209613000,BF LETICIA,,db_ships
209624000,AQUAMAR             ,,db_ships
209630000,CAT I               ,,db_ships
209644000,ATLANTICA CARRIER,,db_ships
209645000,REM TRADER          ,,db_ships
209651000,MARIE CURIE,,db_ships
209653000,CHAMPION JET 3      ,,db_ships
209659000,CONTAINERSHIPSAURORA,,db_ships
209662000,ULTRAMAR,,db_ships
209670000,ACE KRISTIANSAND,,db_ships
209671000,CEMLUNA,,db_ships
209672000,ARAGONITH           ,,db_ships
209681000,RIX EXPLORER,,db_ships
209702000,ROMOEXPRESS         ,,db_ships
209710000,FERROMAR,,db_ships
209717000,CONTAINERSHIPSARCTIC,,db_ships
209731000,DELAMAR,,db_ships
209734000,PATRIA              ,,db_ships
209762000,NCL SALTEN,,db_ships
209764000,MARCO POLO,,db_ships
209776000,DALEELA,,db_ships
209778000,GRIT CEMENT         ,,db_ships
209783000,TROODOS AIR         ,,db_ships
209832000,MYKONOS             ,,db_ships
209835000,ASTRAIA             ,,db_ships
209836000,CT ROTTERDAM,,db_ships
209848000,NISI                ,,db_ships
209850000,ANDROMEDA J,,db_ships
209852000,NDEAVOR             ,,db_ships
209862000,WARNOW WHALE        ,,db_ships
209868000,,,db_ships
209878000,STENA ESTRID,,db_ships
209879000,E TRADER            ,,db_ships
209885000,STENA EDDA,,db_ships
209889000,XENIA               ,,db_ships
209892000,RIX BALTIC          ,,db_ships
209899000,PONIENTE JET  ,,db_ships
209903000,CEMCOMMANDER        ,,db_ships
209916000,VERENA              ,,db_ships
209938000,RIX SPRING,,db_ships
209951000,BOKALIFT 2          ,,db_ships
209952000,ULYSSES,,db_ships
209955000,JOHANNA HELENA      ,,db_ships
209956000,ELEONORA,,db_ships
209967000,RED TIGER           ,,db_ships
209968000,RIX STREAM          ,,db_ships
209969000,IRIS                ,,db_ships
209974000,RIX BAY             ,,db_ships
209992000,RIX UNION           ,,db_ships
209994000,ARCHANGELOS MICHAEL,,db_ships
210008000,JORK RULER          ,,db_ships
210012000,MARGARITA SALAS     ,,db_ships
210017000,ELBWIND,,db_ships
210026000,MILOS               ,,db_ships
210028000,CONTSHIPS BOREALIS,,db_ships
210039000,LEMESSOS CASTLE     ,,db_ships
210046000,RIX LAGOON          ,,db_ships
210048000,NORMA               ,,db_ships
210049000,ELEANOR ROOSEVELT   ,,db_ships
210056000,ZIRCONE,,db_ships
210067000,CORELLI             ,,db_ships
210071000,NICKI               ,,db_ships
210072000,WEC VAN EYCK        ,,db_ships
210090000,MADICKEN            ,,db_ships
210096000,ENERGEIA            ,,db_ships
210098000,STENA EMBLA,,db_ships
210101000,EINSTEIN,,db_ships
210107000,VIRGEN DEL QUINCHE,,db_ships
210113000,CAVALLI             ,,db_ships
210117000,GUBAL TRADER        ,,db_ships
210131000,DANAVIK             ,,db_ships
210133000,DENIA CIUTAT CREATIV,,db_ships
210138000,QUEEN OF NETHERLANDS,,db_ships
210147000,STENA PRO MARINE    ,,db_ships
210148000,ACE VIKING,,db_ships
210151000,FS CRATHES          ,,db_ships
210155000,ECO CORSAIR         ,,db_ships
210167000,ELBSPRINTER         ,,db_ships
210178000,ACE SUPPLIER,,db_ships
210184000,ACE ABERGELDIE      ,,db_ships
210195000,CONTSHIPS STELLAR,,db_ships
210204000,GEOQUIP SEEHORN     ,,db_ships
210221000,ENDO SIROCCO        ,,db_ships
210222000,GPS AVENGER         ,,db_ships
210223000,MV AGUIMES          ,,db_ships
210225000,PAGANINI            ,,db_ships
210227000,ARIA 1,,db_ships
210231000,STENA VISION,,db_ships
210253000,ALVANITH            ,,db_ships
210254000,TOSCA               ,,db_ships
210256000,VANYA               ,,db_ships
210260000,TETHYS              ,,db_ships
210281000,WEC VAN RIJN,,db_ships
210283000,WEC DE HOOGH,,db_ships
210288000,HAVEN               ,,db_ships
210297000,VASSILIOS,,db_ships
210299000,RAVEL               ,,db_ships
210307000,RIX ONYX            ,,db_ships
210312000,WEC MAJORELLE,,db_ships
210321000,ISLE OF INNISFREE,,db_ships
210329000,RUSADIR,,db_ships
210332000,GERDA               ,,db_ships
210350000,DINA,,db_ships
210353000,RUNA,,db_ships
210359000,ELBWATER,,db_ships
210383000,NAOMI-B,,db_ships
210384000,P&O LIBERTE,,db_ships
210385000,P&O PIONEER,,db_ships
210387000,RIX MELODY,,db_ships
210388000,LAUNKALNE,,db_ships
210399000,TOM SAWYER,,db_ships
210405000,ULTENCY             ,,db_ships
210412000,ALEXANDRIA          ,,db_ships
210423000,SUPERRUNNER JET 2   ,,db_ships
210431000,DEE FISHER          ,,db_ships
210445000,KAPRIFOL            ,,db_ships
210482000,PETER THE GREAT     ,,db_ships
210493000,,,db_ships
210495000,IWS WINDWALKER,,db_ships
210504000,HELME,,db_ships
210510000,PETER PAN           ,,db_ships
210522000,JAN LEEGHWATER      ,,db_ships
210523000,CAUSEWAY            ,,db_ships
210524000,RIKKE B             ,,db_ships
210525000,HILDA B             ,,db_ships
210529000,FIONA B             ,,db_ships
210533000,LARISSA B           ,,db_ships
210534000,TALINA B            ,,db_ships
210544000,RIX WARRIOR,,db_ships
210545000,ELECTRAMAR          ,,db_ships
210546000,STELLAMAR           ,,db_ships
210548000,SKAGERN             ,,db_ships
210549000,RIX SPIRIT          ,,db_ships
210552000,RIX MARINER         ,,db_ships
210556000,ALMARIYA,,db_ships
210561000,RADUGA ALTAIR,,db_ships
210566000,HERCULES,,db_ships
210567000,BAHAMA MAMA         ,,db_ships
210572000,RV CHALLENGE 1,,db_ships
210586000,LOTTA,,db_ships
210588000,LEDRA PRIDE         ,,db_ships
210595000,ISLAND CHALLENGER   ,,db_ships
210602000,PEDHOULAS TRADER    ,,db_ships
210603000,ANDINO DELTA ,,db_ships
210617000,SALERNO             ,,db_ships
210618000,NOTRE DAME,,db_ships
210665000,TITAN VISION        ,,db_ships
210672000,MICOPERI EXPRESS    ,,db_ships
210674000,MAXIMAR             ,,db_ships
210688000,AMAZONITH           ,,db_ships
210695000,TERRAMAR,,db_ships
210725000,ALKIMOS             ,,db_ships
210740000,LENA                ,,db_ships
210745000,AMONITH             ,,db_ships
210765000,APATYTH             ,,db_ships
210772000,KERRY               ,,db_ships
210783000,EDT AETHER          ,,db_ships
210797000,SOLARIS             ,,db_ships
210803000,FRAKT SUND          ,,db_ships
210805000,MEA MARE            ,,db_ships
210824000,MSC ZAINA III       ,,db_ships
210835000,MSC NADIA IV        ,,db_ships
210842000,ARISTIDIS           ,,db_ships
210843000,AAL GENOA           ,,db_ships
210853000,KURLAND             ,,db_ships
210855000,KEY OCEAN           ,,db_ships
210908000,SEKAVIN PIONEER     ,,db_ships
210948000,MSC CLARITA III,,db_ships
210967000,CHAMPIONSLEAGUE JET1,,db_ships
210976000,REGINA BALTICA,,db_ships
210977000,TERA JET 2          ,,db_ships
211003530,QUERINTEST1,,db_ships
211003531,QUERIN TEST1,,db_ships
211014210,ADOLF BLATT ,,db_ships
211025949,ANIMO,,db_ships
211085421,ST. GOAR,,db_ships
211100000,ANTONIA B           ,,db_ships
211100700,ATLAS,,db_ships
211101000,ROYAL FRYSK,,db_ships
211101790,HERRENTOR  II,,db_ships
211101940,KLEIBER ,,db_ships
211103990,HAEGAR              ,,db_ships
211104330,CDT FOURCAULT       ,,db_ships
211105000,ANNA                ,,db_ships
211105740,BRGM WEICHMANN,,db_ships
211105990,JAN MAAT            ,,db_ships
211106380,VB INNOVATION       ,,db_ships
211106630,PINTXITU,,db_ships
211106650,STURMMOEWE          ,,db_ships
211106910,MAGDALENE 1,,db_ships
211107870,VB PIONEER          ,,db_ships
211108700,BAD SAAROW,,db_ships
211111860,NOMIA               ,,db_ships
211112160,HANSA,,db_ships
211113010,LOESCHBOOT WESTPHAL ,,db_ships
211113790,PILOTT.WANGEROOG    ,,db_ships
211115000,JOHANNA LEINTJE WYK2,,db_ships
211115140,ROTTERDAM EXPRESS   ,,db_ships
211115500,AMADEUS  QUEEN,,db_ships
211116250,HOL DEEP            ,,db_ships
211116660,OSK RENDSBURG,,db_ships
211117790,VB ENDEAVOUR        ,,db_ships
211118000,FAIRPLAY-34         ,,db_ships
211118300,STOER    ,,db_ships
211118470,PILOT MUTTLAND,,db_ships
211118490,PILOT SCHNATERMANN  ,,db_ships
211118520,ROBIN HOOD          ,,db_ships
211121480,SAUGER,,db_ships
211121510,NEUSS,,db_ships
211123490,HAMBURG PILOT 3,,db_ships
211124510,ZERBERUS            ,,db_ships
211124650,KLEINENSIEL,,db_ships
211124870,MS LUMARA,,db_ships
211125170,BALTIC TAUCHER I    ,,db_ships
211126880,ALEX ,,db_ships
211128690,SEEHUND,,db_ships
211129800,EDGAR JAEGERS,,db_ships
211130000,ARKONA,,db_ships
211130180,GENOVA EXPRESS      ,,db_ships
211131000,HANNES KROEGER,,db_ships
211131600,BUCCARA 2,,db_ships
211131790,MAXINE DEYMANN,,db_ships
211132800,SHAKIRA,,db_ships
211133480,GRACE,,db_ships
211134320,FLB BONN            ,,db_ships
211134540,STELLA MARIS        ,,db_ships
211135000,SEASHARK,,db_ships
211135190,VB SATURNUS         ,,db_ships
211136000,LISA VON LUEBECK    ,,db_ships
211136490,GAS 96,,db_ships
211136510,HANSA III,,db_ships
211138050,INSELEXPRESS 2      ,,db_ships
211138300,FAIRPLAY-61         ,,db_ships
211138490,ALBERT WEGENER,,db_ships
211139040,ACE 21              ,,db_ships
211139680,NORDWIND,,db_ships
211140570,SULAIR,,db_ships
211140960,CORIOLIS            ,,db_ships
211141000,BIANCA RAMBOW,,db_ships
211141900,JANINA R,,db_ships
211145300,NINQUEN,,db_ships
211145930,GOLIATH,,db_ships
211147880,WS31,,db_ships
211149400,NEW YORK,,db_ships
211149460,GLORIA              ,,db_ships
211149610,FRIKA,,db_ships
211149890,BORKUM              ,,db_ships
211151080,OEVELGOENNE,,db_ships
211152520,ODIN,,db_ships
211155000,PALOMA,,db_ships
211155250,ALSTERSCHWAN,,db_ships
211156000,SEESTERN            ,,db_ships
211156800,FAIRPLAY-30         ,,db_ships
211157880,WISSEMARA           ,,db_ships
211158400,WINDEA SIX          ,,db_ships
211159340,EILTANK 44          ,,db_ships
211160500,VB VEGA             ,,db_ships
211160680,A-ROSA DONNA,,db_ships
211160700,A ROSA MIA,,db_ships
211162470,ROTHENSEE,,db_ships
211162570,CARISSIMA           ,,db_ships
211162610,PRINCESS,,db_ships
211163000,HELGA,,db_ships
211163690,PETERSBERG,,db_ships
211163700,LENA MARIE,,db_ships
211163740,FAEHRE RUMPENHEIM,,db_ships
211164000,CLAUDIA,,db_ships
211165660,NAWATRANS 4,,db_ships
211168190,KAEPP'N BRASS       ,,db_ships
211168700,HANSE               ,,db_ships
211168930,WS35,,db_ships
211169320,BABETTA,,db_ships
211169340,BAYERN 2,,db_ships
211169390,SCHOENRAIN          ,,db_ships
211169420,CHARLY,,db_ships
211169650,TOKETI              ,,db_ships
211169660,MARIA L SW2         ,,db_ships
211169680,LEVANA              ,,db_ships
211169870,MARIENBERG,,db_ships
211169950,WERTHEIM ,,db_ships
211170590,STUBNITZ,,db_ships
211170960,BIRGIT EHLERS       ,,db_ships
211171030,KLEIN ERNA,,db_ships
211172020,VISURA              ,,db_ships
211172030,LESMONA             ,,db_ships
211172680,HLB HANAU,,db_ships
211173020,WOERTH,,db_ships
211174740,KLARISSE,,db_ships
211177390,ALASCO,,db_ships
211177410,ALDEBARAN,,db_ships
211177440,NASENBAER,,db_ships
211177610,DETTMER TANK 116,,db_ships
211177620,DETTMER TANK 136,,db_ships
211177630,DETTMER TANK 47,,db_ships
211177730,STRALAU             ,,db_ships
211178000,,,db_ships
211178250,DETTMER TANK 52,,db_ships
211178390,DAGOBERT,,db_ships
211178650,CARL W,,db_ships
211178860,PRIGNITZ,,db_ships
211179370,NAUTILIA            ,,db_ships
211179650,ENERGIE,,db_ships
211180550,WS37,,db_ships
211181000,ZENIT,,db_ships
211181090,HANS,,db_ships
211181970,RHEINLAND     ,,db_ships
211182030,BUXTEHUDE,,db_ships
211182130,MS REZAT,,db_ships
211182140,MS  EUROCA,,db_ships
211182170,ASCHAFF,,db_ships
211182200,SENATOR             ,,db_ships
211182240,INN,,db_ships
211183680,RHENUS ORSOY        ,,db_ships
211184520,STOER,,db_ships
211184630,PAUL ABICHT,,db_ships
211184640,IRIS ABICHT,,db_ships
211184660,RAINER ABICHT,,db_ships
211184720,WILLI ABICHT,,db_ships
211184930,STADE ,,db_ships
211185750,HOL BLANK           ,,db_ships
211186950,WEDEL               ,,db_ships
211187040,SOPHIA SORAYA,,db_ships
211187510,RUESTERBERGEN       ,,db_ships
211188000,DEUTSCHLAND,,db_ships
211188220,JANTJE VON DANGAST,,db_ships
211188880,DETTMER SCHUB 124,,db_ships
211188900,PALOMA,,db_ships
211190000,SCHLESWIG-HOLSTEIN,,db_ships
211190940,BAVARIA 88,,db_ships
211190980,BAVARIA 83          ,,db_ships
211191060,BAVARIA 52          ,,db_ships
211191520,MERCATOR,,db_ships
211196300,HEIDA               ,,db_ships
211197960,SG1353,,db_ships
211199840,PAULE               ,,db_ships
211200150,MINHERZING,,db_ships
211200300,MELLUM,,db_ships
211200690,WESTFALEN           ,,db_ships
211202400,FREDO               ,,db_ships
211202570,BUTT,,db_ships
211202730,BERLIN,,db_ships
211202770,KAJA JOSEPHINE,,db_ships
211203490,HAFEN  HAMBURG,,db_ships
211203630,HILTRUD EHLERS      ,,db_ships
211204590,JADE HOCHSCHULE     ,,db_ships
211204960,CARMELAN            ,,db_ships
211205810,ARKONA              ,,db_ships
211205920,GROSHERZOGINELISABET,,db_ships
211205970,WEGA,,db_ships
211206490,SCHWIELOWSEE  ,,db_ships
211207100,FAIRPLAY-66         ,,db_ships
211207340,JADE                ,,db_ships
211207640,WSP 4               ,,db_ships
211207650,WSP 5               ,,db_ships
211207710,SK BREMEN,,db_ships
211208350,VB BREMERHAVEN,,db_ships
211208420,FLIPPER             ,,db_ships
211208430,FAIR LADY           ,,db_ships
211208720,FS HEINCKE,,db_ships
211209290,ADLER EXPRESS       ,,db_ships
211209320,HARLINGERLAND,,db_ships
211209510,MERKUR II           ,,db_ships
211210160,UN WARSHIP F215     ,,db_ships
211210180,BAYERN              ,,db_ships
211210280,GORCH FOCK,,db_ships
211210330,MARINE 1,,db_ships
211211200,NATO WARSHIP M1065  ,,db_ships
211211850,SPESSART            ,,db_ships
211212560,BORBY               ,,db_ships
211212680,TODENDORF,,db_ships
211212690,PUTLOS,,db_ships
211212700,BAUMHOLDER,,db_ships
211214200,GERDA MARIA,,db_ships
211214250,LITTORINA           ,,db_ships
211214270,GUSTAV  MEYER       ,,db_ships
211214530,DENISE              ,,db_ships
211214670,DETTMER TANK 179,,db_ships
211214960,OSTFRIESLAND        ,,db_ships
211214970,MUENSTERLAND        ,,db_ships
211215180,NOBILE,,db_ships
211215340,ARION               ,,db_ships
211215500,WALTHER HERWIG III,,db_ships
211215520,FRIEDRICH WESSELS,,db_ships
211215550,FINN                ,,db_ships
211215560,RADBOD              ,,db_ships
211215680,URANUS              ,,db_ships
211215700,HIDDENSEE           ,,db_ships
211215730,KIEL                ,,db_ships
211215820,PETER HABIG,,db_ships
211216480,FAIRPLAY-54         ,,db_ships
211216490,FAIRPLAY-55         ,,db_ships
211216500,FAIRPLAY-56         ,,db_ships
211216570,ALKOR               ,,db_ships
211216650,BALTUS,,db_ships
211216660,FRISIA VII          ,,db_ships
211216820,AMADEUS STAR,,db_ships
211217760,SENCKENBERG         ,,db_ships
211217860,ROSTOCKER7,,db_ships
211218770,SPIEKEROOG3,,db_ships
211218820,STUBNITZ            ,,db_ships
211219230,ELBE 3              ,,db_ships
211219330,FRISIA X            ,,db_ships
211219990,SCHARHOERN,,db_ships
211220500,KS 7,,db_ships
211220860,KS 4,,db_ships
211220870,KS 5,,db_ships
211220930,MOEWE,,db_ships
211221190,WAPPEN VON CUXHAVEN ,,db_ships
211221440,KNECHTSAND          ,,db_ships
211221550,RESONARE,,db_ships
211222710,HOLTENAU            ,,db_ships
211222720,FALCKENSTEIN        ,,db_ships
211222750,MECKELBORG          ,,db_ships
211222800,OELLERMANN          ,,db_ships
211222890,ENAK,,db_ships
211222960,NORDFRIESLAND       ,,db_ships
211223180,FRITZ REUTER        ,,db_ships
211223210,STUBNITZ,,db_ships
211223240,WALFISCH,,db_ships
211223270,UMMANZ,,db_ships
211223310,SANDSHOERN,,db_ships
211223540,IRIS-JOERG          ,,db_ships
211223920,NORDERNEY           ,,db_ships
211223950,FLUNDER,,db_ships
211224140,NORDSEE,,db_ships
211224270,PILOT PAGENSAND     ,,db_ships
211224360,RUESTERSIEL         ,,db_ships
211224430,PILOT BERGEN        ,,db_ships
211224620,STEINBUTT           ,,db_ships
211224690,LUETJEOOG           ,,db_ships
211224710,RALLE,,db_ships
211224720,KORMORAN,,db_ships
211224820,,,db_ships
211225210,ROCHEN              ,,db_ships
211225300,BAUMROENNE          ,,db_ships
211225340,OL BUESUM           ,,db_ships
211225390,SUEDWIND ,,db_ships
211225410,BJOERN M,,db_ships
211225760,PETER 2             ,,db_ships
211225810,PETERSDORF,,db_ships
211225920,FRANZIUSPLATE       ,,db_ships
211225940,TIDE                ,,db_ships
211226120,BV2 VEGESACK,,db_ships
211226140,BALTIC LIFT         ,,db_ships
211226330,T 1107              ,,db_ships
211226450,TRANSPORTER II      ,,db_ships
211226700,SEEBAER             ,,db_ships
211226840,JENS ALBRECHT       ,,db_ships
211227130,BALTRUM 3,,db_ships
211227270,GRET PALUCCA,,db_ships
211227410,SCHAARHOERN         ,,db_ships
211227530,HEULER              ,,db_ships
211227550,KAROLINE            ,,db_ships
211227580,JENS ALBRECHT 3     ,,db_ships
211228220,CORA                ,,db_ships
211229200,BERGHAUS            ,,db_ships
211229210,SEGERDIEK           ,,db_ships
211230400,REBECCA HAMMANN     ,,db_ships
211230570,FLB 40-3            ,,db_ships
211230650,JULIUSPLATE,,db_ships
211231300,SONJA,,db_ships
211231490,ANKE                ,,db_ships
211231520,KIEL                ,,db_ships
211232340,THOR HEYERDAHL      ,,db_ships
211232350,BURCHANA            ,,db_ships
211232500,STOERTEBEKER        ,,db_ships
211232640,WEGA II             ,,db_ships
211232850,ORTEGAL DOS,,db_ships
211232950,SEEKRABBE           ,,db_ships
211233270,AKKE                ,,db_ships
211233510,BRGM. WEICHMANN     ,,db_ships
211233660,WESERLOTSE          ,,db_ships
211234080,TK14,,db_ships
211234480,DORNBUSCH,,db_ships
211234500,NG2 RHEIDERLAND,,db_ships
211235020,FAIRPLAY XV         ,,db_ships
211235160,WAL,,db_ships
211235180,HERMANN RUDOLF MEYER,,db_ships
211235220,THEO FISCHER        ,,db_ships
211235240,BERNHARD GRUBEN     ,,db_ships
211237730,JOHANN SMIDT        ,,db_ships
211237960,KAY ,,db_ships
211237980,AEGIR,,db_ships
211239110,SANTA MARIA,,db_ships
211239490,LIFT 100-TK9,,db_ships
211239740,GESA                ,,db_ships
211240870,MS STADT KIEL       ,,db_ships
211240920,KOLLERFAEHRE,,db_ships
211241080,HAMBURGER DEERN,,db_ships
211243030,HEITMANN1,,db_ships
211243210,M/S OLDENBURG,,db_ships
211243440,RUM HART            ,,db_ships
211243920,MULLIGAN,,db_ships
211244180,DIPLOMAT            ,,db_ships
211244620,LUCKAU,,db_ships
211245130,FORTUNA,,db_ships
211245550,SR 2624,,db_ships
211245680,OSTPREUSSEN         ,,db_ships
211246110,THOR                ,,db_ships
211247120,FAIRPLAY-57         ,,db_ships
211247340,HH 204              ,,db_ships
211247350,HH 205              ,,db_ships
211249300,TRITON,,db_ships
211249810,DAGMAR AAEN         ,,db_ships
211250690,SUSI,,db_ships
211253400,WAL,,db_ships
211253890,DINA,,db_ships
211254050,ELFE,,db_ships
211254620,DIDE                ,,db_ships
